policy_id,reference_column,ref_number,url,error,country,policy_title,error_category
211002234,reference,1,http://www.cipecomitato.it/it/il_cipe/delibere/download?f=E000027.doc,"HTTPConnectionPool(host='www.cipecomitato.it', port=80): Max retries exceeded with url: /it/il_cipe/delibere/download?f=E000027.doc (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232F167D050>: Failed to resolve 'www.cipecomitato.it' ([Errno 11001] getaddrinfo failed)""))",Italy,PROBIO - National Bio-Combustible Fuel Program Italy (2000),Connection_Error
211002236,reference,1,https://www.buildingrating.org/jurisdiction/Brazil,"HTTPSConnectionPool(host='www.buildingrating.org', port=443): Max retries exceeded with url: /jurisdiction/Brazil (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F167CB10>: Failed to resolve 'www.buildingrating.org' ([Errno 11002] getaddrinfo failed)""))",Brazil,PROCEL Build Brazil (2003),Connection_Error
211002247,reference,1,https://www.fin.gov.on.ca/en/media/2005/bk03-ompf.html,"HTTPSConnectionPool(host='www.fin.gov.on.ca', port=443): Max retries exceeded with url: /en/media/2005/bk03-ompf.html (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F28E9890>: Failed to resolve 'www.fin.gov.on.ca' ([Errno 11001] getaddrinfo failed)""))",Canada,Partnership Fund Canada (2005),Connection_Error
211002261,reference,1,http://www.agr.gc.ca/eng/?id=1288277891464,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,Pesticide Risk Reduction Program Canada (2003),Connection_Error
211002263,reference,1,http://www.ec.gc.ca/perrl/,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,"Pilot Emission Removals, Reductions and Learnings (PERRL) Canada (2002)",Connection_Error
211002309,reference2,2,%20http://energy.gov/downloads/nuclear-waste-policy-act,No connection adapters were found for '%20http://energy.gov/downloads/nuclear-waste-policy-act',United States of America,Price-Anderson and Nuclear Waste Policy Acts United States of America (1982),Connection_Error
211002313,reference,1,https://powermin.nic.in/en/content/energy-efficiency,"HTTPSConnectionPool(host='powermin.nic.in', port=443): Max retries exceeded with url: /en/content/energy-efficiency (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F19C0450>: Failed to resolve 'powermin.nic.in' ([Errno 11001] getaddrinfo failed)""))",India,Procurement of Energy Efficient Appliances for Government Undertakings India (2013),Connection_Error
211002367,reference,1,https://www.dffe.gov.za/NationalStrategyforSustainableDevelopmentandActionPlan,"HTTPSConnectionPool(host='www.dffe.gov.za', port=443): Max retries exceeded with url: /NationalStrategyforSustainableDevelopmentandActionPlan (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",South Africa,National Strategy for Sustainable Development and Action Plan South Africa (2008),Connection_Error
211002377,reference,1,https://www.peda.gov.in/media/pdf/nrse%20pol%202012.pdf,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",India,Punjab New and Renewable Sources of Energy (NRSE) Policy India (2012),Connection_Error
211002383,reference,1,https://www.hydroquebec.com/business/programs-tools/transition-rules-industrial-systems-program-catered-projects-component.html,"HTTPSConnectionPool(host='www.hydroquebec.com', port=443): Max retries exceeded with url: /business/programs-tools/transition-rules-industrial-systems-program-catered-projects-component.html (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1006)')))",Canada,Quebec Industrial Systems Energy Efficiency Program (Hydro Quebec) Canada (2015),Connection_Error
211002392,reference,1,https://saaq.gouv.qc.ca/blob/saaq/documents/cours-conduite/module-12-ecoconduite.pdf,"HTTPSConnectionPool(host='saaq.gouv.qc.ca', port=443): Max retries exceeded with url: /blob/saaq/documents/cours-conduite/module-12-ecoconduite.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232EFCE02D0>: Failed to resolve 'saaq.gouv.qc.ca' ([Errno 11002] getaddrinfo failed)""))",Canada,Québec Écoconduite (EcoDriving) Canada (2009),Connection_Error
211002446,reference,1,https://forestgovernance.chathamhouse.org/media/data-download/Forest-Policy-Assessment-Indonesia.pdf,"HTTPSConnectionPool(host='forestgovernance.chathamhouse.org', port=443): Max retries exceeded with url: /media/data-download/Forest-Policy-Assessment-Indonesia.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",Indonesia,Regulation on the management of forests Indonesia (2008),Connection_Error
211002465,reference,1,https://www.transport.gov.za/?page_id=1159,"HTTPSConnectionPool(host='www.transport.gov.za', port=443): Max retries exceeded with url: /?page_id=1159 (Caused by SSLError(SSLError(1, '[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1006)')))",South Africa,National Transport Master Plan South Africa (2010),Connection_Error
211002504,reference,1,http://www.energy.gov.za/EEE/Projects/Appliance%20Labelling/Information%20Campaign%202005/ANNEX%20C%20Appliance%20Labelling%20Media%20Release%204%20May%202005.pdf,"HTTPSConnectionPool(host='www.energy.gov.za', port=443): Max retries exceeded with url: /EEE/Projects/Appliance%20Labelling/Information%20Campaign%202005/ANNEX%20C%20Appliance%20Labelling%20Media%20Release%204%20May%202005.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",South Africa,Product Standards and Labelling South Africa (2005),Connection_Error
211002559,reference,1,http://www2.epa.gov/aboutepa/reorganization-plan-no-3-1970,"HTTPConnectionPool(host='www2.epa.gov', port=80): Max retries exceeded with url: /aboutepa/reorganization-plan-no-3-1970 (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023280222BD0>: Failed to resolve 'www2.epa.gov' ([Errno 11001] getaddrinfo failed)""))",United States of America,Reorganization Plan No. 3 (EPA Establishment) United States of America (1970),Connection_Error
211002560,reference,1,http://bpms.kemco.or.kr/DeclareN2012/Index/DeclareN/Main01_1.aspx,"HTTPConnectionPool(host='bpms.kemco.or.kr', port=80): Max retries exceeded with url: /DeclareN2012/Index/DeclareN/Main01_1.aspx (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232802FC310>: Failed to resolve 'bpms.kemco.or.kr' ([Errno 11001] getaddrinfo failed)""))",Republic of Korea,Report on Amount of Energy Use Republic of Korea (1999),Connection_Error
211002561,reference,1,http://www.ec.gc.ca/pdb/ghg/facility_e.cfm,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,Reporting Rules for Industrial Greenhouse Gas Emissions Canada (2005),Connection_Error
211002562,reference,1,http://www.methanetomarkets.org/,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Republic of Korea,Methane to Markets Partnership Republic of Korea (2004),Connection_Error
211002563,reference,1,http://www1.eere.energy.gov/femp/regulations/eo13221.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/1282296 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,Requirements for Energy efficiency and Standby Power United States of America (2001),Connection_Error
211002567,reference,1,https://www.kier.re.kr/board?menuId=MENU00934&siteId=null,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",Republic of Korea,Research Funding for Energy efficiency Technology and CO2 Sequestration Republic of Korea (2002),Connection_Error
211002674,reference,1,http://smart-life-japan.jp/,"HTTPConnectionPool(host='smart-life-japan.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFAA5C90>: Failed to resolve 'smart-life-japan.jp' ([Errno 11002] getaddrinfo failed)""))",Japan,Smart-life Promotional Forum Japan (2007),Connection_Error
211002675,reference,1,https://publications.gc.ca/collections/collection_2014/rncan-nrcan/M144-258-2013.pdf,"HTTPSConnectionPool(host='publications.gc.ca', port=443): Max retries exceeded with url: /collections/collection_2014/rncan-nrcan/M144-258-2013.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",Canada,SmartWay Transport Partnership Canada (2012),Connection_Error
211002679,reference,1,http://www.eere.energy.gov/solar/solar_america_showcases.html,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /solar/solar_america_showcases.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",United States of America,Solar America Showcases United States of America (2007),Connection_Error
211002680,reference,1,http://www1.eere.energy.gov/solar/solar_america/index.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/825226 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,Solar America United States of America (2006),Connection_Error
211002698,reference,1,https://www.sanedi.org.za/energy-performance-certificates/index.htm,"HTTPSConnectionPool(host='www.sanedi.org.za', port=443): Max retries exceeded with url: /energy-performance-certificates/index.htm (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",South Africa,SANS 1544: Energy Performance Certificates South Africa (2015),Connection_Error
211002705,reference,1,https://www.sabs.co.za/Sectors-and-Services/Services/Energy/index.asp,"HTTPSConnectionPool(host='www.sabs.co.za', port=443): Max retries exceeded with url: /Sectors-and-Services/Services/Energy/index.asp (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",South Africa,SANS 204: Energy efficiency in Buildings South Africa (2011),Connection_Error
211002735,reference,1,http://www1.eere.energy.gov/wip/sep.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,State Energy Program United States of America (1996),Connection_Error
211002845,reference,1,http://www1.eere.energy.gov/wip/assistance.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,Technical Assistance Program (TAP) United States of America (2009),Connection_Error
211002859,reference,1,http://www.agr.gc.ca/eng/programs-and-services/list-of-programs-and-services/agricultural-greenhouse-gases-program/?id=1461247059955,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,The Agricultural Greenhouse Gases Program Canada (2010),Connection_Error
211002863,reference,1,http://www.agr.gc.ca/eng/?id=1288035482429,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,The Canadian Agricultural Loans Act program Canada (1985),Connection_Error
211002878,reference,1,http://web.law.columbia.edu/climate-change/resources/climate-change-laws-world/india,"HTTPConnectionPool(host='web.law.columbia.edu', port=80): Max retries exceeded with url: /climate-change/resources/climate-change-laws-world/india (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFE6DDD0>: Failed to resolve 'web.law.columbia.edu' ([Errno 11001] getaddrinfo failed)""))",India,Forest Act India (1927),Connection_Error
211002883,reference,1,http://www.pib.nic.in/newsite/erelease.aspx?relid=57051,"HTTPConnectionPool(host='www.pib.nic.in', port=80): Max retries exceeded with url: /newsite/erelease.aspx?relid=57051 (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232F1776350>: Failed to resolve 'www.pib.nic.in' ([Errno 11001] getaddrinfo failed)""))",India,The National Forest Policy India (1988),Connection_Error
211002884,reference,1,"https://greentribunal.gov.in/sites/default/files/act_rules/National_Green_Tribunal_Act,_2010.pdf","HTTPSConnectionPool(host='greentribunal.gov.in', port=443): Max retries exceeded with url: /sites/default/files/act_rules/National_Green_Tribunal_Act,_2010.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",India,The National Green Tribunal Act India (2010),Connection_Error
211002885,reference,1,http://www.nrm.gov.au/national-landcare-programme,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",Australia,The National Landcare Programme Australia (1990),Connection_Error
211002888,reference,1,http://www.infrastructure.gc.ca/plan/nbcf-nfcc-eng.html,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,The New Building Plan and Fund Canada (2014),Connection_Error
211002934,reference,1,https://www.bmvi.de/SharedDocs/EN/Documents/MKS/mfs-strategy-final-en.pdf?__blob=publicationFile,"HTTPSConnectionPool(host='www.bmvi.de', port=443): Max retries exceeded with url: /SharedDocs/EN/Documents/MKS/mfs-strategy-final-en.pdf?__blob=publicationFile (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",Germany,Transport Initiatives Germany (2001),Connection_Error
211002962,reference,1,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.967.1007&rep=rep1&type=pdf,"HTTPSConnectionPool(host='citeseerx.ist.psu.edu', port=443): Max retries exceeded with url: /viewdoc/download?doi=10.1.1.967.1007&rep=rep1&type=pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",Indonesia,Law against money laundering (illegal logging) Indonesia (2003),Connection_Error
211002977,reference,1,http://www.eere.energy.gov/buildings/ush2o/,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /buildings/ush2o/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",United States of America,Utility Solar Water Heating Initiative United States of America (1994),Connection_Error
211002994,reference,1,http://www.energy.gov.za/files/esources/kyoto/2012/PDD_Completed_Form_CFL_Sustainability_PoA_06-02-2012.pdf,"HTTPSConnectionPool(host='www.energy.gov.za', port=443): Max retries exceeded with url: /files/esources/kyoto/2012/PDD_Completed_Form_CFL_Sustainability_PoA_06-02-2012.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",South Africa,State Utility Distributes Free and Subsidized CFLs South Africa (2006),Connection_Error
211002996,reference,1,http://www.eere.energy.gov/vehiclesandfuels/index.html,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /vehiclesandfuels/index.html (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",United States of America,Vehicle Technologies Program United States of America (1992),Connection_Error
211003002,reference,1,https://www.iea.org/policies/5814-resolution-on-grid-connections-for-small-scale-solar-generators?country=Mexico&page=,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5814-resolution-on-grid-connections-for-small-scale-solar-generators?country=Mexico&page=,Mexico,Resolution on grid connections for small scale solar generators Mexico (2007),Connection_Error
211003070,reference,1,https://cnpp.iaea.org/countryprofiles/Russia/Russia.htm,"HTTPSConnectionPool(host='cnpp.iaea.org', port=443): Max retries exceeded with url: /countryprofiles/Russia/Russia.htm (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",Russian Federation,Rosenergoatom’s investment programme Russian Federation (2010),Connection_Error
211003104,reference,1,http://www1.eere.energy.gov/wip/wap.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,Weatherization Assistance Program (WAP) United States of America (1976),Connection_Error
211003105,reference,1,http://www1.eere.energy.gov/wip/index.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/820551 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",United States of America,Weatherization and Intergovernmental Program (WIP) United States of America (1976),Connection_Error
211003188,reference,1,https://www.infrastructure.gc.ca/plan/ptif-fitc-eng.php,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,Public Transit Infrastructure Fund Canada (2016),Connection_Error
211003190,reference,1,https://nrc.canada.ca/en/certifications-evaluations-standards/codes-canada/codes-canada-publications/national-energy-code-canada-buildings-2017,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",Canada,National Energy Code for Buildings Canada (2017),Connection_Error
211003233,reference,1,https://ul-certification.com/news/energy-efficiency-program-updates-for-saudi-arabia-saso,"HTTPSConnectionPool(host='ul-certification.com', port=443): Max retries exceeded with url: /news/energy-efficiency-program-updates-for-saudi-arabia-saso (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",Saudi Arabia,MEPS for Air Conditioners Saudi Arabia (2014),Connection_Error
211003319,reference,1,http://www.publications.gc.ca/collections/collection_2017/parl/xc49-1/XC49-1-1-421-7-eng.pdf,"HTTPSConnectionPool(host='www.publications.gc.ca', port=443): Max retries exceeded with url: /collections/collection_2017/parl/xc49-1/XC49-1-1-421-7-eng.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",Canada,Strategic electricity interties Canada (2018),Connection_Error
211003319,reference2,2,http://publications.gc.ca/collections/collection_2017/parl/xc49-1/XC49-1-1-421-7-1-eng.pdf,"HTTPSConnectionPool(host='publications.gc.ca', port=443): Max retries exceeded with url: /collections/collection_2017/parl/xc49-1/XC49-1-1-421-7-1-eng.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",Canada,Strategic electricity interties Canada (2018),Connection_Error
211003321,reference,1,http://www.cercind.gov.in/2019/orders/12.pdf,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",India,Proposed Methodology for Estimation of Electricity Generated from Biomass in Biomass Co-fired Thermal Power Plants India (2019),Connection_Error
211003350,reference,1,http://weben.dede.go.th/webmax/content/10-year-alternative-energy-development-plan,"HTTPConnectionPool(host='weben.dede.go.th', port=80): Max retries exceeded with url: /webmax/content/10-year-alternative-energy-development-plan (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFB7E910>: Failed to resolve 'weben.dede.go.th' ([Errno 11001] getaddrinfo failed)""))",Thailand,Alternative Energy Development Plan (2012-2021) Thailand (2011),Connection_Error
211003365,reference,1,http://weben.dede.go.th/webmax/content/using-solar-power-alternative-energy,"HTTPConnectionPool(host='weben.dede.go.th', port=80): Max retries exceeded with url: /webmax/content/using-solar-power-alternative-energy (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232F029E610>: Failed to resolve 'weben.dede.go.th' ([Errno 11001] getaddrinfo failed)""))",Thailand,Feed-in Tariff for distributed solar systems Thailand (2013),Connection_Error
211003368,reference,1,http://thailaws.com/law/t_laws/tlaw0108.pdf,"HTTPConnectionPool(host='thailaws.com', port=80): Max retries exceeded with url: /law/t_laws/tlaw0108.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EF406850>: Failed to resolve 'thailaws.com' ([Errno 11002] getaddrinfo failed)""))",Thailand,Forest Act Thailand (1941),Connection_Error
211003385,reference,1,http://sxsh.vn/en-US/Home/LatestNews-10/2014/Current-statute-of-biofuel-production-in-Vietnam-2072.aspx,"HTTPConnectionPool(host='sxsh.vn', port=80): Max retries exceeded with url: /en-US/Home/LatestNews-10/2014/Current-statute-of-biofuel-production-in-Vietnam-2072.aspx (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFC9C610>: Failed to resolve 'sxsh.vn' ([Errno 11001] getaddrinfo failed)""))",Viet Nam,Decision 177/2007/QÄ-TTg Decision on National Program on bio-fuel development up to 2015 with outlook up to 2025 Viet Nam (2007),Connection_Error
211003417,reference,1,http://www.mnre.go.th/en/about/content/1065,"HTTPSConnectionPool(host='www.mnre.go.th', port=443): Max retries exceeded with url: /en/about/content/1065 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",Thailand,20-Year strategic plan for the Ministry of Natural Resources and Environment (B.E. 2560 – 2579) Thailand (2016),Connection_Error
211003418,reference,1,https://www.pmo.gov.my/dokumenattached/RMK/RMK10_Eds.pdf,"HTTPSConnectionPool(host='www.pmo.gov.my', port=443): Max retries exceeded with url: /dokumenattached/RMK/RMK10_Eds.pdf (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1006)')))",Malaysia,10th Plan 2011-2015 Malaysia (2010),Connection_Error
